work_index	section	work_title	work_url	download_index	format	local_path	download_url	source_filename
93	Secular works for five voices	Dolcissimo sospiro	https://test.cpdl.org/wiki/index.php/Dolcissimo_sospiro_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/093_dolcissimo_sospiro__01_gesualdo_dolcissimo_sospiro.mxl	https://test.cpdl.org/wiki/images/8/81/Gesualdo_Dolcissimo_sospiro.mxl	Gesualdo_Dolcissimo_sospiro.mxl
95	Secular works for five voices	Ecco, morirò dunque	https://test.cpdl.org/wiki/index.php/Ecco,_morir%C3%B2_dunque_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/095_ecco_moriro_dunque__01_ecco_moriro_dunque_gesualdo.mid	https://test.cpdl.org/wiki/images/e/e6/Ecco%2C_moriro_dunque_Gesualdo.mid	Ecco,_moriro_dunque_Gesualdo.mid
95	Secular works for five voices	Ecco, morirò dunque	https://test.cpdl.org/wiki/index.php/Ecco,_morir%C3%B2_dunque_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/095_ecco_moriro_dunque__02_ecco_moriro_dunque_gesualdo.mxl	https://test.cpdl.org/wiki/images/6/6b/Ecco%2C_moriro_dunque_Gesualdo.mxl	Ecco,_moriro_dunque_Gesualdo.mxl
96	Secular works for five voices	Felice primavera	https://test.cpdl.org/wiki/index.php/Felice_primavera_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/096_felice_primavera__01_gesualdo_felice_primavera.mid	https://test.cpdl.org/wiki/images/5/5a/Gesualdo_Felice_primavera.mid	Gesualdo_Felice_primavera.mid
96	Secular works for five voices	Felice primavera	https://test.cpdl.org/wiki/index.php/Felice_primavera_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/096_felice_primavera__02_gesualdo_felice_primavera.mxl	https://test.cpdl.org/wiki/images/5/5e/Gesualdo_Felice_primavera.mxl	Gesualdo_Felice_primavera.mxl
97	Secular works for five voices	Felicissimo sonno	https://test.cpdl.org/wiki/index.php/Felicissimo_sonno_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/097_felicissimo_sonno__01_gesu_7fel.mid	https://test.cpdl.org/wiki/images/7/7f/Gesu-7Fel.mid	Gesu-7Fel.mid
97	Secular works for five voices	Felicissimo sonno	https://test.cpdl.org/wiki/index.php/Felicissimo_sonno_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/097_felicissimo_sonno__02_gesu_7fel.mxl	https://test.cpdl.org/wiki/images/c/c5/Gesu-7Fel.mxl	Gesu-7Fel.mxl
98	Secular works for five voices	Gelo ha madonna il seno	https://test.cpdl.org/wiki/index.php/Gelo_ha_madonna_il_seno_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/098_gelo_ha_madonna_il_seno__01_gesualdo_gelo.mxl	https://test.cpdl.org/wiki/images/7/78/Gesualdo_Gelo.mxl	Gesualdo_Gelo.mxl
98	Secular works for five voices	Gelo ha madonna il seno	https://test.cpdl.org/wiki/index.php/Gelo_ha_madonna_il_seno_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/098_gelo_ha_madonna_il_seno__02_gesualdo_gelo_ha_madonna_il_seno.mxl	https://test.cpdl.org/wiki/images/4/48/Gesualdo_Gelo_ha_madonna_il_seno.mxl	Gesualdo_Gelo_ha_madonna_il_seno.mxl
99	Secular works for five voices	Gioite voi col canto	https://test.cpdl.org/wiki/index.php/Gioite_voi_col_canto_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/099_gioite_voi_col_canto__01_gioite_voi_gesualdo.mid	https://test.cpdl.org/wiki/images/e/ed/Gioite_voi_Gesualdo.mid	Gioite_voi_Gesualdo.mid
99	Secular works for five voices	Gioite voi col canto	https://test.cpdl.org/wiki/index.php/Gioite_voi_col_canto_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/099_gioite_voi_col_canto__02_gioite_voi_gesualdo.mxl	https://test.cpdl.org/wiki/images/9/9c/Gioite_voi_Gesualdo.mxl	Gioite_voi_Gesualdo.mxl
99	Secular works for five voices	Gioite voi col canto	https://test.cpdl.org/wiki/index.php/Gioite_voi_col_canto_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/099_gioite_voi_col_canto__03_gesu_1gio.mid	https://test.cpdl.org/wiki/images/7/7e/Gesu-1Gio.mid	Gesu-1Gio.mid
99	Secular works for five voices	Gioite voi col canto	https://test.cpdl.org/wiki/index.php/Gioite_voi_col_canto_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/099_gioite_voi_col_canto__04_gesu_1gio.mxl	https://test.cpdl.org/wiki/images/a/af/Gesu-1Gio.mxl	Gesu-1Gio.mxl
99	Secular works for five voices	Gioite voi col canto	https://test.cpdl.org/wiki/index.php/Gioite_voi_col_canto_(Carlo_Gesualdo)	5	mid	data/cpdl/5-voices/sources/099_gioite_voi_col_canto__05_ws_gesu_501.mid	https://test.cpdl.org/wiki/images/8/88/Ws-gesu-501.mid	Ws-gesu-501.mid
100	Secular works for five voices	Già piansi nel dolore	https://test.cpdl.org/wiki/index.php/Gi%C3%A0_piansi_nel_dolore_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/100_gia_piansi_nel_dolore__01_gia_piansi_nel_dolore_gesualdo.mid	https://test.cpdl.org/wiki/images/6/65/Gia_piansi_nel_dolore_Gesualdo.mid	Gia_piansi_nel_dolore_Gesualdo.mid
100	Secular works for five voices	Già piansi nel dolore	https://test.cpdl.org/wiki/index.php/Gi%C3%A0_piansi_nel_dolore_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/100_gia_piansi_nel_dolore__02_gia_piansi_nel_dolore_gesualdo.mxl	https://test.cpdl.org/wiki/images/b/bc/Gia_piansi_nel_dolore_Gesualdo.mxl	Gia_piansi_nel_dolore_Gesualdo.mxl
101	Secular works for five voices	Hai rotto e sciolto e spento	https://test.cpdl.org/wiki/index.php/Hai_rotto_e_sciolto_e_spento_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/101_hai_rotto_e_sciolto_e_spento__01_hai_rotto_gesualdo.mid	https://test.cpdl.org/wiki/images/e/ee/Hai_rotto_Gesualdo.mid	Hai_rotto_Gesualdo.mid
101	Secular works for five voices	Hai rotto e sciolto e spento	https://test.cpdl.org/wiki/index.php/Hai_rotto_e_sciolto_e_spento_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/101_hai_rotto_e_sciolto_e_spento__02_hai_rotto_gesualdo.mxl	https://test.cpdl.org/wiki/images/5/5a/Hai_rotto_Gesualdo.mxl	Hai_rotto_Gesualdo.mxl
101	Secular works for five voices	Hai rotto e sciolto e spento	https://test.cpdl.org/wiki/index.php/Hai_rotto_e_sciolto_e_spento_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/101_hai_rotto_e_sciolto_e_spento__03_gesualdo_hai_rotto_e_sciolto_e_spento.mxl	https://test.cpdl.org/wiki/images/7/79/Gesualdo_Hai_rotto_e_sciolto_e_spento.mxl	Gesualdo_Hai_rotto_e_sciolto_e_spento.mxl
101	Secular works for five voices	Hai rotto e sciolto e spento	https://test.cpdl.org/wiki/index.php/Hai_rotto_e_sciolto_e_spento_(Carlo_Gesualdo)	4	mid	data/cpdl/5-voices/sources/101_hai_rotto_e_sciolto_e_spento__04_gesual_hairot.mid	https://test.cpdl.org/wiki/images/7/7c/Gesual-Hairot.mid	Gesual-Hairot.mid
101	Secular works for five voices	Hai rotto e sciolto e spento	https://test.cpdl.org/wiki/index.php/Hai_rotto_e_sciolto_e_spento_(Carlo_Gesualdo)	5	mxl	data/cpdl/5-voices/sources/101_hai_rotto_e_sciolto_e_spento__05_gesual_hairot.mxl	https://test.cpdl.org/wiki/images/4/46/Gesual-Hairot.mxl	Gesual-Hairot.mxl
102	Secular works for five voices	In più leggiadro velo	https://test.cpdl.org/wiki/index.php/In_pi%C3%B9_leggiadro_velo_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/102_in_piu_leggiadro_velo__01_gesualdo_in_piu_leggiadro_velo.mxl	https://test.cpdl.org/wiki/images/6/67/Gesualdo_In_pi%C3%B9_leggiadro_velo.mxl	Gesualdo_In_più_leggiadro_velo.mxl
102	Secular works for five voices	In più leggiadro velo	https://test.cpdl.org/wiki/index.php/In_pi%C3%B9_leggiadro_velo_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/102_in_piu_leggiadro_velo__02_6_in_piu_leggiadro_velo.mid	https://test.cpdl.org/wiki/images/6/62/6._In_piu_leggiadro_velo.mid	6._In_piu_leggiadro_velo.mid
103	Secular works for five voices	Io parto, e non più dissi	https://test.cpdl.org/wiki/index.php/Io_parto,_e_non_pi%C3%B9_dissi_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/103_io_parto_e_non_piu_dissi__01_io_parto_gesualdo.mid	https://test.cpdl.org/wiki/images/d/d8/Io_parto_Gesualdo.mid	Io_parto_Gesualdo.mid
103	Secular works for five voices	Io parto, e non più dissi	https://test.cpdl.org/wiki/index.php/Io_parto,_e_non_pi%C3%B9_dissi_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/103_io_parto_e_non_piu_dissi__02_io_parto_gesualdo.mxl	https://test.cpdl.org/wiki/images/8/8a/Io_parto_Gesualdo.mxl	Io_parto_Gesualdo.mxl
104	Secular works for five voices	Io pur respiro in così gran dolore	https://test.cpdl.org/wiki/index.php/Io_pur_respiro_in_cos%C3%AC_gran_dolore_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/104_io_pur_respiro_in_cosi_gran_dolore__01_io_pur_respiro_gesualdo.mid	https://test.cpdl.org/wiki/images/6/67/Io_pur_respiro_Gesualdo.mid	Io_pur_respiro_Gesualdo.mid
104	Secular works for five voices	Io pur respiro in così gran dolore	https://test.cpdl.org/wiki/index.php/Io_pur_respiro_in_cos%C3%AC_gran_dolore_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/104_io_pur_respiro_in_cosi_gran_dolore__02_io_pur_respiro_gesualdo.mxl	https://test.cpdl.org/wiki/images/7/75/Io_pur_respiro_Gesualdo.mxl	Io_pur_respiro_Gesualdo.mxl
105	Secular works for five voices	Io tacerò	https://test.cpdl.org/wiki/index.php/Io_tacer%C3%B2_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/105_io_tacero__01_io_tacero_gesualdo.mid	https://test.cpdl.org/wiki/images/4/41/Io_tacero_Gesualdo.mid	Io_tacero_Gesualdo.mid
105	Secular works for five voices	Io tacerò	https://test.cpdl.org/wiki/index.php/Io_tacer%C3%B2_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/105_io_tacero__02_io_tacero_gesualdo.mxl	https://test.cpdl.org/wiki/images/3/38/Io_tacero_Gesualdo.mxl	Io_tacero_Gesualdo.mxl
105	Secular works for five voices	Io tacerò	https://test.cpdl.org/wiki/index.php/Io_tacer%C3%B2_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/105_io_tacero__03_ws_gesu_iot.mid	https://test.cpdl.org/wiki/images/4/4c/Ws-gesu-iot.mid	Ws-gesu-iot.mid
105	Secular works for five voices	Io tacerò	https://test.cpdl.org/wiki/index.php/Io_tacer%C3%B2_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/105_io_tacero__04_ws_gesu_iot.mxl	https://test.cpdl.org/wiki/images/e/e9/Ws-gesu-iot.mxl	Ws-gesu-iot.mxl
106	Secular works for five voices	Itene o miei sospiri	https://test.cpdl.org/wiki/index.php/Itene_o_miei_sospiri_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/106_itene_o_miei_sospiri__01_gesu_3ite.mid	https://test.cpdl.org/wiki/images/a/a1/Gesu-3Ite.mid	Gesu-3Ite.mid
106	Secular works for five voices	Itene o miei sospiri	https://test.cpdl.org/wiki/index.php/Itene_o_miei_sospiri_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/106_itene_o_miei_sospiri__02_gesu_3ite.mxl	https://test.cpdl.org/wiki/images/6/65/Gesu-3Ite.mxl	Gesu-3Ite.mxl
106	Secular works for five voices	Itene o miei sospiri	https://test.cpdl.org/wiki/index.php/Itene_o_miei_sospiri_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/106_itene_o_miei_sospiri__03_ws_ges_ite2.mxl	https://test.cpdl.org/wiki/images/b/bd/Ws-ges-ite2.mxl	Ws-ges-ite2.mxl
106	Secular works for five voices	Itene o miei sospiri	https://test.cpdl.org/wiki/index.php/Itene_o_miei_sospiri_(Carlo_Gesualdo)	4	mid	data/cpdl/5-voices/sources/106_itene_o_miei_sospiri__04_ws_ges_iten.mid	https://test.cpdl.org/wiki/images/b/b8/Ws-ges-iten.mid	Ws-ges-iten.mid
106	Secular works for five voices	Itene o miei sospiri	https://test.cpdl.org/wiki/index.php/Itene_o_miei_sospiri_(Carlo_Gesualdo)	5	mxl	data/cpdl/5-voices/sources/106_itene_o_miei_sospiri__05_ws_ges_iten.mxl	https://test.cpdl.org/wiki/images/3/30/Ws-ges-iten.mxl	Ws-ges-iten.mxl
107	Secular works for five voices	Languisce al fin chi da la vita parte	https://test.cpdl.org/wiki/index.php/Languisce_al_fin_chi_da_la_vita_parte_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/107_languisce_al_fin_chi_da_la_vita_parte__01_gesu_10la.mid	https://test.cpdl.org/wiki/images/9/95/Gesu-10La.mid	Gesu-10La.mid
107	Secular works for five voices	Languisce al fin chi da la vita parte	https://test.cpdl.org/wiki/index.php/Languisce_al_fin_chi_da_la_vita_parte_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/107_languisce_al_fin_chi_da_la_vita_parte__02_gesu_10la.mxl	https://test.cpdl.org/wiki/images/1/10/Gesu-10La.mxl	Gesu-10La.mxl
108	Secular works for five voices	Languisce e moro, ahi, cruda	https://test.cpdl.org/wiki/index.php/Languisce_e_moro,_ahi,_cruda_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/108_languisce_e_moro_ahi_cruda__01_gesualdo_languisce_e_moro_ahi_cruda.mxl	https://test.cpdl.org/wiki/images/a/ad/Gesualdo_Languisce_e_moro_ahi_cruda.mxl	Gesualdo_Languisce_e_moro_ahi_cruda.mxl
109	Secular works for five voices	Luci serene e chiare	https://test.cpdl.org/wiki/index.php/Luci_serene_e_chiare_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__01_gesualdo_luciserene.mxl	https://test.cpdl.org/wiki/images/6/64/Gesualdo_Luciserene.mxl	Gesualdo_Luciserene.mxl
109	Secular works for five voices	Luci serene e chiare	https://test.cpdl.org/wiki/index.php/Luci_serene_e_chiare_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__02_luci_serena_gesualdo.mid	https://test.cpdl.org/wiki/images/8/8f/Luci_serena_Gesualdo.mid	Luci_serena_Gesualdo.mid
109	Secular works for five voices	Luci serene e chiare	https://test.cpdl.org/wiki/index.php/Luci_serene_e_chiare_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__03_luci_serena_gesualdo.mxl	https://test.cpdl.org/wiki/images/9/94/Luci_serena_Gesualdo.mxl	Luci_serena_Gesualdo.mxl
109	Secular works for five voices	Luci serene e chiare	https://test.cpdl.org/wiki/index.php/Luci_serene_e_chiare_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__04_luci_serene_e_chiare.mxl	https://test.cpdl.org/wiki/images/d/de/Luci_serene_e_chiare.mxl	Luci_serene_e_chiare.mxl
109	Secular works for five voices	Luci serene e chiare	https://test.cpdl.org/wiki/index.php/Luci_serene_e_chiare_(Carlo_Gesualdo)	5	mid	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__05_br_597.mid	https://test.cpdl.org/wiki/images/0/0e/Br-597.mid	Br-597.mid
109	Secular works for five voices	Luci serene e chiare	https://test.cpdl.org/wiki/index.php/Luci_serene_e_chiare_(Carlo_Gesualdo)	6	mxl	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__06_br_597.mxl	https://test.cpdl.org/wiki/images/b/ba/Br-597.mxl	Br-597.mxl
110	Secular works for five voices	Ma se avverrà ch'io moia	https://test.cpdl.org/wiki/index.php/Ma_se_avverr%C3%A0_ch%27io_moia_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/110_ma_se_avverra_ch_io_moia__01_8_ma_se_averra.mid	https://test.cpdl.org/wiki/images/6/67/8._Ma_se_averra.mid	8._Ma_se_averra.mid
111	Secular works for five voices	Ma se tale ha costei	https://test.cpdl.org/wiki/index.php/Ma_se_tale_ha_costei_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/111_ma_se_tale_ha_costei__01_ma_se_tale_ha_costei.mid	https://test.cpdl.org/wiki/images/4/43/Ma_se_tale_ha_costei.mid	Ma_se_tale_ha_costei.mid
112	Secular works for five voices	Ma tu, cagion di quella atroce pena	https://test.cpdl.org/wiki/index.php/Ma_tu,_cagion_di_quella_atroce_pena_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/112_ma_tu_cagion_di_quella_atroce_pena__01_gesu_18ma.mid	https://test.cpdl.org/wiki/images/d/de/Gesu-18Ma.mid	Gesu-18Ma.mid
112	Secular works for five voices	Ma tu, cagion di quella atroce pena	https://test.cpdl.org/wiki/index.php/Ma_tu,_cagion_di_quella_atroce_pena_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/112_ma_tu_cagion_di_quella_atroce_pena__02_gesu_18ma.mxl	https://test.cpdl.org/wiki/images/c/cc/Gesu-18Ma.mxl	Gesu-18Ma.mxl
113	Secular works for five voices	Madonna, io ben vorrei	https://test.cpdl.org/wiki/index.php/Madonna,_io_ben_vorrei_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/113_madonna_io_ben_vorrei__01_gesualdo_madonna_io_ben_vorrei.mid	https://test.cpdl.org/wiki/images/f/fb/Gesualdo-Madonna_io_ben_vorrei.mid	Gesualdo-Madonna_io_ben_vorrei.mid
113	Secular works for five voices	Madonna, io ben vorrei	https://test.cpdl.org/wiki/index.php/Madonna,_io_ben_vorrei_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/113_madonna_io_ben_vorrei__02_gesualdo_madonna_io_ben_vorrei.mxl	https://test.cpdl.org/wiki/images/9/95/Gesualdo-Madonna_io_ben_vorrei.mxl	Gesualdo-Madonna_io_ben_vorrei.mxl
114	Secular works for five voices	Mentre gira costei	https://test.cpdl.org/wiki/index.php/Mentre_gira_costei_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/114_mentre_gira_costei__01_mentre_gira_costei_gesualdo.mid	https://test.cpdl.org/wiki/images/b/b8/Mentre_gira_costei_Gesualdo.mid	Mentre_gira_costei_Gesualdo.mid
114	Secular works for five voices	Mentre gira costei	https://test.cpdl.org/wiki/index.php/Mentre_gira_costei_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/114_mentre_gira_costei__02_mentre_gira_costei_gesualdo.mxl	https://test.cpdl.org/wiki/images/0/06/Mentre_gira_costei_Gesualdo.mxl	Mentre_gira_costei_Gesualdo.mxl
115	Secular works for five voices	Mentre madonna il lasso fianco posa	https://test.cpdl.org/wiki/index.php/Mentre_madonna_il_lasso_fianco_posa_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/115_mentre_madonna_il_lasso_fianco_posa__01_gesualdo_mentre_madonna_il_lasso_fianco_posa.mid	https://test.cpdl.org/wiki/images/f/ff/Gesualdo_Mentre_madonna_il_lasso_fianco_posa.mid	Gesualdo_Mentre_madonna_il_lasso_fianco_posa.mid
115	Secular works for five voices	Mentre madonna il lasso fianco posa	https://test.cpdl.org/wiki/index.php/Mentre_madonna_il_lasso_fianco_posa_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/115_mentre_madonna_il_lasso_fianco_posa__02_gesualdo_mentre_madonna_il_lasso_fianco_posa.mxl	https://test.cpdl.org/wiki/images/9/96/Gesualdo_Mentre_madonna_il_lasso_fianco_posa.mxl	Gesualdo_Mentre_madonna_il_lasso_fianco_posa.mxl
116	Secular works for five voices	Mentre, mia stella, miri	https://test.cpdl.org/wiki/index.php/Mentre,_mia_stella,_miri_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/116_mentre_mia_stella_miri__01_gesualdo_mentre_mia_stella_miri.mxl	https://test.cpdl.org/wiki/images/2/28/Gesualdo_Mentre_mia_stella_miri.mxl	Gesualdo_Mentre_mia_stella_miri.mxl
117	Secular works for five voices	Meraviglia d'Amore	https://test.cpdl.org/wiki/index.php/Meraviglia_d%27Amore_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/117_meraviglia_d_amore__01_gesualdo_meraviglia_d_amore.mxl	https://test.cpdl.org/wiki/images/a/ab/Gesualdo_Meraviglia_d_Amore.mxl	Gesualdo_Meraviglia_d_Amore.mxl
118	Secular works for five voices	Mercè grido piangendo	https://test.cpdl.org/wiki/index.php/Merc%C3%A8_grido_piangendo_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/118_merce_grido_piangendo__01_gesu_11me.mid	https://test.cpdl.org/wiki/images/5/5b/Gesu-11Me.mid	Gesu-11Me.mid
118	Secular works for five voices	Mercè grido piangendo	https://test.cpdl.org/wiki/index.php/Merc%C3%A8_grido_piangendo_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/118_merce_grido_piangendo__02_gesu_11me.mxl	https://test.cpdl.org/wiki/images/1/13/Gesu-11Me.mxl	Gesu-11Me.mxl
119	Secular works for five voices	Mille volte il di	https://test.cpdl.org/wiki/index.php/Mille_volte_il_di_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/119_mille_volte_il_di__01_mille_volte_il_di_gesualdo.mid	https://test.cpdl.org/wiki/images/9/9f/Mille_volte_il_di_Gesualdo.mid	Mille_volte_il_di_Gesualdo.mid
119	Secular works for five voices	Mille volte il di	https://test.cpdl.org/wiki/index.php/Mille_volte_il_di_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/119_mille_volte_il_di__02_mille_volte_il_di_gesualdo.mxl	https://test.cpdl.org/wiki/images/6/60/Mille_volte_il_di_Gesualdo.mxl	Mille_volte_il_di_Gesualdo.mxl
120	Secular works for five voices	Moro, e mentre sospiro	https://test.cpdl.org/wiki/index.php/Moro,_e_mentre_sospiro_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/120_moro_e_mentre_sospiro__01_moro_e_mentre_sospiro_gesualdo.mid	https://test.cpdl.org/wiki/images/2/27/Moro%2C_e_mentre_sospiro_Gesualdo.mid	Moro,_e_mentre_sospiro_Gesualdo.mid
120	Secular works for five voices	Moro, e mentre sospiro	https://test.cpdl.org/wiki/index.php/Moro,_e_mentre_sospiro_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/120_moro_e_mentre_sospiro__02_moro_e_mentre_sospiro_gesualdo.mxl	https://test.cpdl.org/wiki/images/4/41/Moro%2C_e_mentre_sospiro_Gesualdo.mxl	Moro,_e_mentre_sospiro_Gesualdo.mxl
120	Secular works for five voices	Moro, e mentre sospiro	https://test.cpdl.org/wiki/index.php/Moro,_e_mentre_sospiro_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/120_moro_e_mentre_sospiro__03_gesualdo_moro_e_mentre_sospiro.mid	https://test.cpdl.org/wiki/images/7/7c/Gesualdo-Moro_e_mentre_sospiro.mid	Gesualdo-Moro_e_mentre_sospiro.mid
120	Secular works for five voices	Moro, e mentre sospiro	https://test.cpdl.org/wiki/index.php/Moro,_e_mentre_sospiro_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/120_moro_e_mentre_sospiro__04_gesualdo_moro_e_mentre_sospiro.mxl	https://test.cpdl.org/wiki/images/4/4d/Gesualdo-Moro_e_mentre_sospiro.mxl	Gesualdo-Moro_e_mentre_sospiro.mxl
121	Secular works for five voices	Moro, lasso, al mio duolo	https://test.cpdl.org/wiki/index.php/Moro,_lasso,_al_mio_duolo_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__01_moro_lasso_gesualdo.mid	https://test.cpdl.org/wiki/images/c/c5/Moro_lasso_Gesualdo.mid	Moro_lasso_Gesualdo.mid
121	Secular works for five voices	Moro, lasso, al mio duolo	https://test.cpdl.org/wiki/index.php/Moro,_lasso,_al_mio_duolo_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__02_moro_lasso_gesualdo.mxl	https://test.cpdl.org/wiki/images/b/b3/Moro_lasso_Gesualdo.mxl	Moro_lasso_Gesualdo.mxl
121	Secular works for five voices	Moro, lasso, al mio duolo	https://test.cpdl.org/wiki/index.php/Moro,_lasso,_al_mio_duolo_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__03_gesualdo_jhf_moro_lasso.mid	https://test.cpdl.org/wiki/images/8/84/Gesualdo-jhf-Moro_Lasso.mid	Gesualdo-jhf-Moro_Lasso.mid
121	Secular works for five voices	Moro, lasso, al mio duolo	https://test.cpdl.org/wiki/index.php/Moro,_lasso,_al_mio_duolo_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__04_gesualdo_jhf_moro_lasso.mxl	https://test.cpdl.org/wiki/images/8/88/Gesualdo-jhf-Moro_Lasso.mxl	Gesualdo-jhf-Moro_Lasso.mxl
121	Secular works for five voices	Moro, lasso, al mio duolo	https://test.cpdl.org/wiki/index.php/Moro,_lasso,_al_mio_duolo_(Carlo_Gesualdo)	5	mid	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__05_gesualdo_moro_lasso.mid	https://test.cpdl.org/wiki/images/9/9d/Gesualdo_Moro_lasso.mid	Gesualdo_Moro_lasso.mid
121	Secular works for five voices	Moro, lasso, al mio duolo	https://test.cpdl.org/wiki/index.php/Moro,_lasso,_al_mio_duolo_(Carlo_Gesualdo)	6	mxl	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__06_gesualdo_moro_lasso.mxl	https://test.cpdl.org/wiki/images/7/7a/Gesualdo_Moro_lasso.mxl	Gesualdo_Moro_lasso.mxl
123	Secular works for five voices	Non mai non cangerò stato	https://test.cpdl.org/wiki/index.php/Non_mai_non_canger%C3%B2_stato_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/123_non_mai_non_cangero_stato__01_gesualdo_non_mai_non_cangero.mid	https://test.cpdl.org/wiki/images/7/79/Gesualdo_Non_mai_non_canger%C3%B2.mid	Gesualdo_Non_mai_non_cangerò.mid
123	Secular works for five voices	Non mai non cangerò stato	https://test.cpdl.org/wiki/index.php/Non_mai_non_canger%C3%B2_stato_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/123_non_mai_non_cangero_stato__02_gesualdo_non_mai_non_cangero.mxl	https://test.cpdl.org/wiki/images/d/d3/Gesualdo_Non_mai_non_canger%C3%B2.mxl	Gesualdo_Non_mai_non_cangerò.mxl
