piece	file	part	measure	kind	offset	duration	end	beat	boundary	item	tie
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violin II	43	long_note_starts_on_beat	2	2	4	1	3	G3	start
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violin II	44	long_note_starts_on_beat	0	2	2	1	1	G3	stop
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violin II	44	rest_starts_on_beat_crosses_later_beat	2	2	4	1	3	rest	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	1	long_note_starts_on_beat	0	2	2	1	1	E-4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	2	long_note_starts_on_beat	2	2	4	1	3	C4	start
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	5	note_crosses_beat	5/2	1	7/2	1	3	C4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	7	note_crosses_beat	5/2	1	7/2	1	3	F4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	10	long_note_starts_on_beat	0	2	2	1	1	B-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	11	long_note_starts_on_beat	2	2	4	1	3	C4	start
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	15	long_note_starts_on_beat	2	3/2	7/2	1	3	E-4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	18	note_crosses_beat	3/2	1	5/2	1	2	A-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	22	note_crosses_beat	1/2	1	3/2	1	1	G4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	23	long_note_starts_on_beat	0	3/2	3/2	1	1	B-4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	24	long_note_starts_on_beat	1	2	3	1	2	A-4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	26	long_note_starts_on_beat	2	2	4	1	3	F4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	28	long_note_starts_on_beat	1	2	3	1	2	G4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	29	rest_starts_on_beat_crosses_later_beat	2	2	4	1	3	rest	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	30	note_crosses_beat	3/2	3/4	9/4	1	2	C4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	32	note_crosses_beat	5/2	1	7/2	1	3	G4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	33	long_note_starts_on_beat	2	3/2	7/2	1	3	B-4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	37	long_note_starts_on_beat	0	2	2	1	1	F4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	38	long_note_starts_on_beat	1	2	3	1	2	E-4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	39	long_note_starts_on_beat	0	2	2	1	1	A-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	40	long_note_starts_on_beat	2	2	4	1	3	E-4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	41	long_note_starts_on_beat	0	2	2	1	1	F4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	43	long_note_starts_on_beat	0	2	2	1	1	F#4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	43	long_note_starts_on_beat	2	2	4	1	3	E-4	start
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	44	long_note_starts_on_beat	0	2	2	1	1	E-4	stop
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Viola	44	rest_starts_on_beat_crosses_later_beat	2	2	4	1	3	rest	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	1	long_note_starts_on_beat	0	2	2	1	1	E-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	2	long_note_starts_on_beat	2	2	4	1	3	A-2	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	3	long_note_starts_on_beat	0	2	2	1	1	A-2	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	8	note_crosses_beat	1/2	1	3/2	1	1	A-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	8	note_crosses_beat	5/2	1	7/2	1	3	B-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	10	long_note_starts_on_beat	0	2	2	1	1	E-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	11	long_note_starts_on_beat	2	2	4	1	3	A-2	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	12	long_note_starts_on_beat	0	2	2	1	1	A-2	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	12	rest_starts_on_beat_crosses_later_beat	2	3/2	7/2	1	3	rest	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	13	note_crosses_beat	5/2	1	7/2	1	3	B-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	17	long_note_starts_on_beat	0	3/2	3/2	1	1	A-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	18	long_note_starts_on_beat	2	2	4	1	3	B-2	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	22	rest_starts_on_beat_crosses_later_beat	0	3/2	3/2	1	1	rest	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	26	long_note_starts_on_beat	2	2	4	1	3	B-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	27	long_note_starts_on_beat	1	2	3	1	2	C3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	28	long_note_starts_on_beat	0	2	2	1	1	B-2	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	28	long_note_starts_on_beat	2	2	4	1	3	G2	start
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	29	long_note_starts_on_beat	0	2	2	1	1	G2	stop
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	29	rest_starts_on_beat_crosses_later_beat	2	2	4	1	3	rest	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	30	note_crosses_beat	3/2	3/4	9/4	1	2	F3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	32	rest_starts_on_beat_crosses_later_beat	2	3/2	7/2	1	3	rest	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	37	long_note_starts_on_beat	0	2	2	1	1	B-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	38	long_note_starts_on_beat	1	2	3	1	2	C4	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	39	long_note_starts_on_beat	1	2	3	1	2	A-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	40	long_note_starts_on_beat	0	2	2	1	1	G3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	41	long_note_starts_on_beat	2	2	4	1	3	B-3	start
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	42	long_note_starts_on_beat	0	2	2	1	1	B-3	stop
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	42	long_note_starts_on_beat	2	2	4	1	3	E-3	
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	43	long_note_starts_on_beat	0	4	4	1	1,2,3	E-3	start
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	44	long_note_starts_on_beat	0	2	2	1	1	E-3	stop
109_luci_serene_e_chiare	data/cpdl/5-voices/reductions/string_quartet/109_luci_serene_e_chiare.musicxml	Violoncello	44	rest_starts_on_beat_crosses_later_beat	2	2	4	1	3	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	1	long_note_starts_on_beat	0	4	4	2	2	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	1	long_note_starts_on_beat	4	3	7	2	6	E-5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	2	long_note_starts_on_beat	0	2	2	1	1	B4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	2	long_note_starts_on_beat	2	2	4	1	3	C5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	2	long_note_starts_on_beat	4	4	8	1	5,6,7	G4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	3	long_note_starts_on_beat	0	4	4	1	1,2,3	A4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	3	rest_starts_on_beat_crosses_later_beat	4	2	6	1	5	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	3	long_note_starts_on_beat	6	2	8	1	7	B-4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	4	long_note_starts_on_beat	0	4	4	1	1,2,3	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	4	long_note_starts_on_beat	4	4	8	1	5,6,7	E5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	5	long_note_starts_on_beat	3	2	5	1	4	B-5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	5	long_note_starts_on_beat	6	2	8	1	7	A4	start
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	7	long_note_starts_on_beat	0	4	4	1	1,2,3	C6	stop
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	7	rest_starts_on_beat_crosses_later_beat	4	2	6	1	5	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	7	long_note_starts_on_beat	6	2	8	1	7	E5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	8	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	8	long_note_starts_on_beat	4	3	7	1	5,6	D-5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	9	long_note_starts_on_beat	0	2	2	1	1	B-4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	9	long_note_starts_on_beat	2	2	4	1	3	B-4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	9	rest_starts_on_beat_crosses_later_beat	4	2	6	1	5	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	9	long_note_starts_on_beat	6	2	8	1	7	C#5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	10	long_note_starts_on_beat	0	4	4	1	1,2,3	E5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	10	long_note_starts_on_beat	4	4	8	1	5,6,7	C#5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	11	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	11	long_note_starts_on_beat	2	2	4	1	3	C#5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	11	long_note_starts_on_beat	4	3	7	1	5,6	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	12	long_note_starts_on_beat	0	2	2	1	1	A4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	12	long_note_starts_on_beat	2	2	4	1	3	A4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	14	rest_starts_on_beat_crosses_later_beat	1	2	3	1	2	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	14	long_note_starts_on_beat	3	2	5	1	4	B-4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	15	long_note_starts_on_beat	0	2	2	1	1	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	15	long_note_starts_on_beat	2	2	4	1	3	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	16	long_note_starts_on_beat	2	3/2	7/2	1	3	G5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	16	long_note_starts_on_beat	6	2	8	1	7	D5	start
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	17	long_note_starts_on_beat	2	3	5	1	3,4	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	17	long_note_starts_on_beat	6	2	8	1	7	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	18	long_note_starts_on_beat	0	4	4	1	1,2,3	C#5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	18	rest_starts_on_beat_crosses_later_beat	4	2	6	1	5	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	18	long_note_starts_on_beat	6	2	8	1	7	F5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	19	long_note_starts_on_beat	0	2	2	1	1	A5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	19	long_note_starts_on_beat	2	2	4	1	3	G4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	20	long_note_starts_on_beat	0	2	2	1	1	F5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	20	long_note_starts_on_beat	2	2	4	1	3	F5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	20	rest_starts_on_beat_crosses_later_beat	4	2	6	1	5	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	20	long_note_starts_on_beat	6	2	8	1	7	G5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	21	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	21	long_note_starts_on_beat	4	2	6	1	5	A4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	22	long_note_starts_on_beat	5	2	7	1	6	G5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	23	long_note_starts_on_beat	3	2	5	1	4	C5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	23	long_note_starts_on_beat	6	2	8	1	7	C5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	24	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	24	long_note_starts_on_beat	2	4	6	1	3,4,5	G5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	25	long_note_starts_on_beat	0	2	2	1	1	B4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	25	long_note_starts_on_beat	2	2	4	1	3	B4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	25	rest_starts_on_beat_crosses_later_beat	4	2	6	1	5	rest	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	25	long_note_starts_on_beat	6	2	8	1	7	G5	start
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	26	long_note_starts_on_beat	0	2	2	1	1	G5	stop
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	26	long_note_starts_on_beat	4	3	7	1	5,6	B4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	27	long_note_starts_on_beat	2	4	6	1	3,4,5	B-4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	27	long_note_starts_on_beat	6	2	8	1	7	A4	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	28	long_note_starts_on_beat	0	2	2	1	1	C5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	28	long_note_starts_on_beat	6	2	8	1	7	D#5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	29	long_note_starts_on_beat	0	2	2	1	1	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	29	long_note_starts_on_beat	6	2	8	1	7	C5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	30	long_note_starts_on_beat	1	2	3	1	2	D5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	30	long_note_starts_on_beat	4	2	6	1	5	E5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	30	long_note_starts_on_beat	6	2	8	1	7	F#5	
092_dolcissima_mia_vita	data/cpdl/5-voices/reductions/string_quartet/092_dolcissima_mia_vita.musicxml	Violin I	31	long_note_starts_on_beat	0	4	4	1	1,2,3	B-4	
