kind	severity	batch	work_id	title	output_path	part	measure	offset	detail	context
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	115	Mentre madonna il lasso fianco posa	data/cpdl/5-voices/reductions/string_quartet_plus_viole/115_mentre_madonna_il_lasso_fianco_posa.musicxml	Violoncello	30	117.125	3 attacks, 3 ql after/before long silence	silence_before=17.125; silence_after=3
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	115	Mentre madonna il lasso fianco posa	data/cpdl/5-voices/reductions/string_quartet_plus_viole/115_mentre_madonna_il_lasso_fianco_posa.musicxml	Violoncello	44	172.125	1 visible accidental(s) on tied continuation	pitches=57
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	115	Mentre madonna il lasso fianco posa	data/cpdl/5-voices/reductions/string_quartet_plus_viole/115_mentre_madonna_il_lasso_fianco_posa.musicxml	Violoncello	64	252.125	1 visible accidental(s) on tied continuation	pitches=57
register_jump	medium	cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	Violin II	18	71	12 semitones from MIDI 74 to 62	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	Violin II	30	119	12 semitones from MIDI 76 to 64	prev_dur=1; current_dur=1
sparse_window	high	cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	Viola	57	224	1 attacks, 0.1875 ql in 4-bar window	window_start=224; window_end=240
sparse_window	high	cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	Violoncello	57	224	1 attacks, 0.25 ql in 4-bar window	window_start=224; window_end=240
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	Violoncello	20	76.25	1 visible accidental(s) on tied continuation	pitches=52
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	Violoncello	50	196.25	1 visible accidental(s) on tied continuation	pitches=55
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violin I	7	24	12 semitones from MIDI 62 to 74	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violin I	13	49	12 semitones from MIDI 65 to 77	prev_dur=0.5; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violin I	63	249	12 semitones from MIDI 67 to 79	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violin I	76	302	12 semitones from MIDI 67 to 79	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violin II	31	120	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Viole d'amour	11	43	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Viole d'amour	49	194.5	12 semitones from MIDI 72 to 60	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Viola	12	44	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Viola	45	177	12 semitones from MIDI 57 to 69	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Viola	51	202.5	12 semitones from MIDI 67 to 55	prev_dur=0.5; current_dur=0.5
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Viola	34	132	tie start without matching continuation	pitches=67
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violoncello	12	47	15 semitones from MIDI 45 to 60	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violoncello	41	161	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violoncello	48	189	12 semitones from MIDI 46 to 58	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violoncello	54	215	12 semitones from MIDI 45 to 57	prev_dur=2; current_dur=1
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	Violoncello	4	0	2 attacks, 1 ql in 4-bar window	window_start=0; window_end=16
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Violin I	31	250	3 attacks, 10 ql after/before long silence	silence_before=38; silence_after=6
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Violin I	47	390	3 attacks, 10 ql after/before long silence	silence_before=38; silence_after=6
register_jump	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Violin II	19	147	12 semitones from MIDI 72 to 60	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Violin II	35	287	12 semitones from MIDI 72 to 60	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Viole d'amour	15	114	12 semitones from MIDI 59 to 71	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Viole d'amour	31	244	12 semitones from MIDI 55 to 67	prev_dur=4; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Viole d'amour	47	384	12 semitones from MIDI 55 to 67	prev_dur=4; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Violoncello	6	46	12 semitones from MIDI 55 to 43	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	Violoncello	7	50	15 semitones from MIDI 43 to 58	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violin I	4	12	16 semitones from MIDI 62 to 78	prev_dur=2; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violin I	10	36	12 semitones from MIDI 66 to 78	prev_dur=2; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violin I	39	153	13 semitones from MIDI 61 to 74	prev_dur=4; current_dur=1
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violin I	79	312	3 attacks, 8 ql after/before long silence	silence_before=12; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violin II	22	85	12 semitones from MIDI 62 to 74	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violin II	24	92	12 semitones from MIDI 61 to 73	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violin II	46	183	12 semitones from MIDI 64 to 76	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Viole d'amour	35	138	12 semitones from MIDI 57 to 69	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Viole d'amour	66	260	14 semitones from MIDI 59 to 73	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Viola	35	138	13 semitones from MIDI 52 to 65	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Viola	71	282	12 semitones from MIDI 54 to 66	prev_dur=1; current_dur=2
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Viola	3	10	3 attacks, 6 ql after/before long silence	silence_before=4; silence_after=12
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Viola	13	48	2 attacks, 6 ql after/before long silence	silence_before=12; silence_after=3
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violoncello	14	55	12 semitones from MIDI 49 to 61	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violoncello	42	166	12 semitones from MIDI 59 to 47	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violoncello	52	204	12 semitones from MIDI 55 to 43	prev_dur=2; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	Violoncello	58	228	12 semitones from MIDI 47 to 59	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violin I	14	54	12 semitones from MIDI 66 to 78	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violin I	53	209	12 semitones from MIDI 78 to 66	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violin II	19	73	13 semitones from MIDI 61 to 74	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violin II	72	284	12 semitones from MIDI 64 to 76	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Viole d'amour	7	25	12 semitones from MIDI 57 to 69	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Viole d'amour	17	66	12 semitones from MIDI 59 to 71	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Viola	18	69	15 semitones from MIDI 54 to 69	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Viola	56	221	12 semitones from MIDI 66 to 54	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Viola	61	242.5	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Viola	74	292	12 semitones from MIDI 66 to 54	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violoncello	12	45	14 semitones from MIDI 45 to 59	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violoncello	19	72	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violoncello	32	127	12 semitones from MIDI 59 to 47	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violoncello	61	240.5	12 semitones from MIDI 50 to 62	prev_dur=2; current_dur=0.5
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violoncello	9	34	3 attacks, 6 ql after/before long silence	silence_before=8; silence_after=5
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violoncello	63	249	3 attacks, 3 ql after/before long silence	silence_before=3; silence_after=10
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	Violoncello	66	262	3 attacks, 4 ql after/before long silence	silence_before=10; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Violin I	27	106	12 semitones from MIDI 67 to 79	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Violin II	5	18	12 semitones from MIDI 62 to 74	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Viole d'amour	57	226	13 semitones from MIDI 59 to 72	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Viole d'amour	66	262	12 semitones from MIDI 72 to 60	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Violoncello	11	40	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Violoncello	40	156	12 semitones from MIDI 45 to 57	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Violoncello	42	165	15 semitones from MIDI 60 to 45	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Violoncello	43	168	12 semitones from MIDI 45 to 57	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	Violoncello	45	176	12 semitones from MIDI 60 to 48	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	123	Non mai non cangerò stato	data/cpdl/5-voices/reductions/string_quartet_plus_viole/123_non_mai_non_canger_stato.musicxml	Violin I	42	165.938	12 semitones from MIDI 67 to 79	prev_dur=1.9375; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	123	Non mai non cangerò stato	data/cpdl/5-voices/reductions/string_quartet_plus_viole/123_non_mai_non_canger_stato.musicxml	Viole d'amour	15	59	12 semitones from MIDI 71 to 59	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	123	Non mai non cangerò stato	data/cpdl/5-voices/reductions/string_quartet_plus_viole/123_non_mai_non_canger_stato.musicxml	Viole d'amour	32	126	12 semitones from MIDI 71 to 59	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	123	Non mai non cangerò stato	data/cpdl/5-voices/reductions/string_quartet_plus_viole/123_non_mai_non_canger_stato.musicxml	Violoncello	21	83.9375	12 semitones from MIDI 52 to 64	prev_dur=1; current_dur=0.0625
register_jump	medium	cpdl_5_voice_quartet_plus_viole	123	Non mai non cangerò stato	data/cpdl/5-voices/reductions/string_quartet_plus_viole/123_non_mai_non_canger_stato.musicxml	Violoncello	32	125.938	12 semitones from MIDI 48 to 60	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Viole d'amour	3	11	12 semitones from MIDI 72 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Viole d'amour	29	113	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Viole d'amour	47	187	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Viole d'amour	61	240	tie continue without matching continuation	pitches=69
register_jump	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Viola	45	179	12 semitones from MIDI 53 to 65	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Viola	58	231	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=1
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Viola	61	240	tie continue without matching continuation	pitches=57
register_jump	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Violoncello	21	83	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Violoncello	57	227	12 semitones from MIDI 60 to 48	prev_dur=1; current_dur=1
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	Violoncello	45	179	2 attacks, 3 ql after/before long silence	silence_before=17; silence_after=3
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violin I	46	182.562	tie start without matching continuation	pitches=76
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violin I	58	230.562	tie start without matching continuation	pitches=76
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violin I	23	88.5	1 visible accidental(s) on tied continuation	pitches=72
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violin I	38	148.562	1 visible accidental(s) on tied continuation	pitches=74
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violin I	40	156.562	1 visible accidental(s) on tied continuation	pitches=77
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violin I	42	164.562	1 visible accidental(s) on tied continuation	pitches=79
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violin I	44	172.562	1 visible accidental(s) on tied continuation	pitches=74
register_jump	medium	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Viola	39	154.5	12 semitones from MIDI 55 to 67	prev_dur=2; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Viola	75	296.5	12 semitones from MIDI 57 to 69	prev_dur=0.5; current_dur=1
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Viola	40	156.5	1 visible accidental(s) on tied continuation	pitches=67
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Viola	59	232.5	1 visible accidental(s) on tied continuation	pitches=62
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Viola	72	284.5	1 visible accidental(s) on tied continuation	pitches=62
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	Violoncello	40	144	1 attacks, 1 ql in 4-bar window	window_start=144; window_end=160
register_jump	medium	cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	Violin II	47	187	14 semitones from MIDI 74 to 60	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	Violin II	52	205	12 semitones from MIDI 64 to 76	prev_dur=1; current_dur=1
